"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SSC5D1",3.91369657602107e-18,0.256086262903163,0.608,0.345,7.67358487660451e-14,"4","SSC5D"
"RPL232",3.92691240095775e-18,0.616381770097693,0.463,0.241,7.69949714455785e-14,"4","RPL23"
"SNAPC12",3.99291567871533e-18,0.482110550095405,0.54,0.296,7.82890977125715e-14,"4","SNAPC1"
"LRRC462",4.06471998336428e-18,0.544975386879752,0.389,0.185,7.96969647138235e-14,"4","LRRC46"
"SASS62",4.07152314076918e-18,0.452722736775359,0.611,0.347,7.98303542210613e-14,"4","SASS6"
"CSHL12",4.08873464633031e-18,0.929136958353546,0.327,0.146,8.01678202105984e-14,"4","CSHL1"
"ANKRD102",4.09997527877937e-18,0.292618241968525,0.818,0.473,8.0388215291027e-14,"4","ANKRD10"
"CCDC74A2",4.20569957086452e-18,0.877276684981818,0.452,0.234,8.24611514859406e-14,"4","CCDC74A"
"TOMM702",4.27277232006906e-18,0.341530174851393,0.696,0.413,8.37762468795941e-14,"4","TOMM70"
"SLC30A3",4.34508392937032e-18,0.27169620635235,0.449,0.225,8.51940606031639e-14,"4","SLC30A3"
"NLRC41",4.3456130908469e-18,0.338114487520486,0.366,0.168,8.52044358722351e-14,"4","NLRC4"
"LGALS142",4.3836946936455e-18,1.07585265621841,0.341,0.155,8.59511018583072e-14,"4","LGALS14"
"LRRCC12",4.4838757023049e-18,0.547463154493016,0.486,0.259,8.79153508950922e-14,"4","LRRCC1"
"GPATCH32",4.50048165025803e-18,0.614755179761207,0.435,0.219,8.82409437166092e-14,"4","GPATCH3"
"RAPGEF12",4.5083956395407e-18,0.373438480238246,0.986,0.637,8.83961133044745e-14,"4","RAPGEF1"
"DOK22",4.56920285241241e-18,0.594727061055047,0.554,0.298,8.95883603272501e-14,"4","DOK2"
"CTIF",4.57138304221045e-18,0.282515833106192,0.989,0.689,8.96311073086203e-14,"4","CTIF"
"NAPEPLD2",4.59204187064103e-18,0.467250569644341,0.585,0.328,9.00361649576587e-14,"4","NAPEPLD"
"PRIM22",4.65931293340865e-18,0.269581409298503,0.776,0.452,9.13551486853434e-14,"4","PRIM2"
"CISD12",4.75758049188063e-18,0.386676679246488,0.759,0.431,9.32818807043035e-14,"4","CISD1"
"CHDH2",4.8486456385913e-18,0.50225876378624,0.554,0.302,9.50673950358597e-14,"4","CHDH"
"LACTB22",4.93206742392782e-18,0.467790541474648,0.585,0.318,9.67030459809527e-14,"4","LACTB2"
"AHRR1",4.95085707832562e-18,0.370307024990446,0.98,0.613,9.70714547347305e-14,"4","AHRR"
"NLE12",4.95225333446002e-18,0.34105964947141,0.455,0.23,9.70988311287577e-14,"4","NLE1"
"PRRG42",5.08240340903798e-18,0.618583191822262,0.412,0.202,9.96506836410078e-14,"4","PRRG4"
"MIS18BP12",5.10829847191259e-18,0.385160780050616,0.747,0.432,1.0015840813879e-13,"4","MIS18BP1"
"MDK1",5.1349283192449e-18,0.608514081011525,0.338,0.151,1.00680539555435e-13,"4","MDK"
"HACD42",5.24954851283446e-18,0.50801841547645,0.511,0.276,1.02927897691145e-13,"4","HACD4"
"ZNF4412",5.26167126891752e-18,0.680378508017408,0.506,0.272,1.03165588569666e-13,"4","ZNF441"
"ARL17B2",5.39087217905438e-18,0.770421251981381,0.438,0.221,1.05698830814719e-13,"4","ARL17B"
"INPP5E2",5.55217564292096e-18,0.548923814893884,0.483,0.255,1.08861507830751e-13,"4","INPP5E"
"FANCL2",5.5530100437745e-18,0.446474028573497,0.585,0.33,1.08877867928287e-13,"4","FANCL"
"FANCM2",5.56206441728164e-18,0.381719589499617,0.753,0.458,1.09055397029641e-13,"4","FANCM"
"GFAP1",5.64631618402798e-18,0.522216089945049,0.27,0.111,1.10707321420237e-13,"4","GFAP"
"SRRT2",5.83206062646024e-18,0.508584984186734,0.636,0.366,1.14349212703006e-13,"4","SRRT"
"FAM122B2",5.86643147167283e-18,0.537975415025414,0.415,0.208,1.15023121865089e-13,"4","FAM122B"
"CLPX2",5.87785916831007e-18,0.34189886838988,0.622,0.34,1.15247184713056e-13,"4","CLPX"
"CTB-60B18.102",5.97428058013366e-18,1.05024253949014,0.361,0.171,1.17137719334681e-13,"4","CTB-60B18.10"
"KLHL301",5.98905448509436e-18,0.294195573570723,0.33,0.146,1.17427391289245e-13,"4","KLHL30"
"TMEM256-PLSCR31",6.04734086246066e-18,0.356613233984185,0.486,0.252,1.18570212290266e-13,"4","TMEM256-PLSCR3"
"CCDC502",6.21615461898793e-18,0.297062891469862,0.673,0.392,1.21880143614496e-13,"4","CCDC50"
"ZNHIT32",6.25384222516184e-18,0.69735112393463,0.474,0.248,1.22619084508748e-13,"4","ZNHIT3"
"MANEAL2",6.38270379494898e-18,0.583996882784427,0.406,0.204,1.25145673307565e-13,"4","MANEAL"
"POMT1",6.49105087598548e-18,0.256987710512011,0.494,0.267,1.27270034525447e-13,"4","POMT1"
"CDC202",6.5593689502514e-18,0.266655660679467,0.619,0.336,1.28609547007579e-13,"4","CDC20"
"HLA-DRA2",6.60410018241054e-18,0.886595044059031,0.403,0.202,1.29486592276523e-13,"4","HLA-DRA"
"OTP2",6.65598213334406e-18,0.284598098568769,0.648,0.358,1.30503841688477e-13,"4","OTP"
"TMEM2212",6.77085592846796e-18,0.960232859993889,0.298,0.129,1.32756172189471e-13,"4","TMEM221"
"CTD-3105H18.162",6.81274960471574e-18,0.521856818703575,0.668,0.388,1.33577581499662e-13,"4","CTD-3105H18.16"
"LIMS12",6.91595113832505e-18,0.350808336681574,0.969,0.583,1.35601053969139e-13,"4","LIMS1"
"GLT8D12",6.93609521916778e-18,0.273376799786167,0.642,0.373,1.35996018962223e-13,"4","GLT8D1"
"ZNF5802",7.11750663706957e-18,0.306161335181791,0.639,0.368,1.39552952633023e-13,"4","ZNF580"
"MLH31",7.18196810263814e-18,0.519383628684237,0.366,0.174,1.40816848588426e-13,"4","MLH3"
"SHMT22",7.33938660060996e-18,0.605537732197226,0.384,0.184,1.43903353078159e-13,"4","SHMT2"
"SACS2",7.35222274650973e-18,0.254217225710364,0.793,0.477,1.44155031390816e-13,"4","SACS"
"CTNNAL12",7.39275091426277e-18,0.26168701802217,0.651,0.362,1.4494966717595e-13,"4","CTNNAL1"
"SETD92",7.5005029967638e-18,0.377607830325552,0.713,0.415,1.47062362257548e-13,"4","SETD9"
"ACVR1C2",7.56425414857275e-18,0.305457169229587,0.401,0.198,1.48312331091066e-13,"4","ACVR1C"
"MFRP1",7.57847274760849e-18,0.731864791951179,0.253,0.097,1.4859111516236e-13,"4","MFRP"
"METTL172",7.58630840407753e-18,0.60008604078882,0.483,0.242,1.48744748878748e-13,"4","METTL17"
"SRPRB2",7.7000134517758e-18,0.31634674763905,0.591,0.318,1.50974163748968e-13,"4","SRPRB"
"DNASE1L1",7.90026894898553e-18,0.281884821571599,0.403,0.198,1.54900573282759e-13,"4","DNASE1L1"
"VPS282",8.01775510934112e-18,0.54925378706134,0.534,0.291,1.57204124428851e-13,"4","VPS28"
"DFFB2",8.03283068854883e-18,0.257886374449823,0.642,0.352,1.57499711310377e-13,"4","DFFB"
"C1QTNF91",8.06752030933731e-18,1.14356403434505,0.165,0.05,1.58179870705177e-13,"4","C1QTNF9"
"CCDC1252",8.33028885867054e-18,0.538188551799527,0.426,0.216,1.63331973651953e-13,"4","CCDC125"
"PPWD12",8.33154698019298e-18,0.381003215856505,0.571,0.301,1.63356641640644e-13,"4","PPWD1"
"RNFT12",8.37122293629129e-18,0.801930398850299,0.384,0.187,1.64134568111863e-13,"4","RNFT1"
"LSM62",8.44187961964717e-18,0.523329836211329,0.503,0.276,1.65519933702422e-13,"4","LSM6"
"CCDC1212",8.60302910222271e-18,0.697099995219165,0.486,0.255,1.68679591607281e-13,"4","CCDC121"
"FCGRT2",8.69131214548513e-18,0.665212229261162,0.304,0.129,1.70410557236527e-13,"4","FCGRT"
"CEL2",8.77953483870255e-18,0.695963817477518,0.29,0.122,1.72140339582441e-13,"4","CEL"
"SLC2A61",8.93770712386538e-18,0.308883598121315,0.557,0.308,1.75241623577629e-13,"4","SLC2A6"
"JAGN12",8.98841501702766e-18,0.729811188115665,0.423,0.214,1.76235853238861e-13,"4","JAGN1"
"HIST1H2AH2",9.23653819303176e-18,0.440462549383961,0.651,0.372,1.81100804350774e-13,"4","HIST1H2AH"
"FUCA22",9.27569729748103e-18,0.597750566695286,0.446,0.227,1.81868596911711e-13,"4","FUCA2"
"SSX2IP2",9.47263351646556e-18,0.451692730101587,0.614,0.348,1.8572992535734e-13,"4","SSX2IP"
"CRIP31",9.72170229405845e-18,0.279108632912738,0.361,0.169,1.90613416879604e-13,"4","CRIP3"
"IRGQ2",9.92583672977709e-18,0.415512828006075,0.554,0.308,1.94615880760739e-13,"4","IRGQ"
"B3GNT41",1.03915061408147e-17,0.447706938465938,0.256,0.1,2.03746260902954e-13,"4","B3GNT4"
"RIPK22",1.06598338336783e-17,0.303382922001289,0.673,0.38,2.09007361976931e-13,"4","RIPK2"
"TCTEX1D41",1.07413231867436e-17,0.484835385513371,0.389,0.187,2.10605123722482e-13,"4","TCTEX1D4"
"GIN12",1.08022346078176e-17,0.430863273561658,0.659,0.37,2.11799413955479e-13,"4","GIN1"
"ERICH52",1.08449626973392e-17,0.568007404873922,0.418,0.209,2.12637183606731e-13,"4","ERICH5"
"UBA53",1.08622528860517e-17,0.519739531324855,0.557,0.31,2.12976192336815e-13,"4","UBA5"
"ZFYVE272",1.08674897510361e-17,0.317249991128184,0.56,0.309,2.13078871548565e-13,"4","ZFYVE27"
"NUDT62",1.08696628640675e-17,0.507914843337992,0.548,0.302,2.13121479775771e-13,"4","NUDT6"
"DDOST2",1.08813630563137e-17,0.473610760085613,0.594,0.342,2.13350885445142e-13,"4","DDOST"
"FAM107B1",1.10032996538281e-17,0.309962068473569,0.977,0.624,2.15741696312608e-13,"4","FAM107B"
"CCNDBP12",1.12662562520811e-17,0.465287070015642,0.528,0.287,2.20897486334553e-13,"4","CCNDBP1"
"SMIM62",1.13542518191185e-17,1.12020306675946,0.227,0.084,2.22622815417457e-13,"4","SMIM6"
"MCEMP12",1.14165334403278e-17,1.06479262039152,0.307,0.135,2.23843971164508e-13,"4","MCEMP1"
"ZNF5462",1.14455299344082e-17,0.69454799115606,0.491,0.264,2.24412505423941e-13,"4","ZNF546"
"MRPS332",1.15647180139748e-17,0.563275906573012,0.597,0.341,2.26749426100005e-13,"4","MRPS33"
"MDP12",1.1843140488626e-17,0.772827048634854,0.44,0.225,2.3220845556049e-13,"4","MDP1"
"CYP51A12",1.18541083158207e-17,0.329769897541817,0.71,0.421,2.32423501748297e-13,"4","CYP51A1"
"ANKRD34B1",1.20008595583429e-17,0.775661596456439,0.256,0.1,2.35300853360429e-13,"4","ANKRD34B"
"KCNG31",1.21644954702736e-17,0.26108012539064,0.472,0.245,2.38509262685654e-13,"4","KCNG3"
"FHL31",1.220795395346e-17,0.427401939561806,0.423,0.21,2.3936135316549e-13,"4","FHL3"
"EMC12",1.22507564479462e-17,0.443559982160403,0.548,0.302,2.40200581674882e-13,"4","EMC1"
"EXPH51",1.25699733838469e-17,0.260356346166156,0.608,0.351,2.46459468137086e-13,"4","EXPH5"
"KTI122",1.2937241645138e-17,0.508365691351265,0.46,0.239,2.5366049693622e-13,"4","KTI12"
"IFIT22",1.31463912712838e-17,0.528172788669705,0.406,0.2,2.57761293656062e-13,"4","IFIT2"
"MAP3K52",1.32194660412606e-17,0.399193587513636,0.983,0.631,2.59194070670997e-13,"4","MAP3K5"
"BHMG1",1.323773156654e-17,0.353692144363245,0.338,0.151,2.59552202825151e-13,"4","BHMG1"
"AURKA2",1.36877006970339e-17,0.404888329439036,0.645,0.357,2.68374747566744e-13,"4","AURKA"
"SPRY12",1.36972434083368e-17,0.590696784972139,0.514,0.281,2.6856185150726e-13,"4","SPRY1"
"DOHH2",1.37134557589164e-17,0.497194090014615,0.395,0.193,2.68879727065074e-13,"4","DOHH"
"LINC00672",1.37964805803433e-17,0.797675387632,0.17,0.053,2.70507594738791e-13,"4","LINC00672"
"SNAPC52",1.39831679483695e-17,0.648070356461685,0.5,0.266,2.7416797396368e-13,"4","SNAPC5"
"DZANK12",1.41649057617524e-17,0.307129709593159,0.679,0.393,2.77731307270679e-13,"4","DZANK1"
"GPR62",1.42692522860992e-17,1.32636463156412,0.162,0.049,2.79777229573547e-13,"4","GPR62"
"GPR89A2",1.43569836176461e-17,0.988071660387214,0.364,0.172,2.81497377791187e-13,"4","GPR89A"
"CHRNE",1.45631832954042e-17,0.452180809195625,0.332,0.148,2.85540334872991e-13,"4","CHRNE"
"ZRSR22",1.49966262355194e-17,0.529708807583901,0.591,0.334,2.94038850599828e-13,"4","ZRSR2"
"LSP12",1.50514524984782e-17,0.340689015957944,0.855,0.511,2.95113829137663e-13,"4","LSP1"
"FANCG2",1.51034512276386e-17,0.494746531651629,0.506,0.274,2.9613336822031e-13,"4","FANCG"
"ARHGEF31",1.52564524658342e-17,0.309290135341626,0.989,0.654,2.99133263497611e-13,"4","ARHGEF3"
"RP11-618P17.42",1.54402478993922e-17,0.82343020574003,0.42,0.216,3.02736940563382e-13,"4","RP11-618P17.4"
"ZSCAN122",1.55395276062627e-17,0.406426440177569,0.56,0.308,3.04683517775992e-13,"4","ZSCAN12"
"DUSP271",1.55828745779331e-17,0.341577807253525,0.494,0.269,3.05533421849534e-13,"4","DUSP27"
"TRAPPC6B2",1.56447444580593e-17,0.414443337645044,0.523,0.285,3.0674650458917e-13,"4","TRAPPC6B"
"FBP12",1.56745627047469e-17,0.271144388712406,0.409,0.197,3.07331150951972e-13,"4","FBP1"
"PRDX62",1.58522663568028e-17,0.286186310947545,0.602,0.332,3.10815386457833e-13,"4","PRDX6"
"INSIG12",1.59709124969974e-17,0.346221544557067,0.804,0.46,3.13141681328628e-13,"4","INSIG1"
"TBK12",1.60652811314156e-17,0.428497858246593,0.614,0.336,3.14991967143666e-13,"4","TBK1"
"GPR632",1.61185266984907e-17,0.377179935918679,0.676,0.379,3.16035952977306e-13,"4","GPR63"
"CD342",1.62742153321318e-17,0.474072471791147,0.438,0.217,3.19088540017108e-13,"4","CD34"
"DUSP112",1.65479640689943e-17,0.496739951062588,0.455,0.236,3.24455931500771e-13,"4","DUSP11"
"SURF12",1.65548529192576e-17,0.599871557101044,0.486,0.254,3.24591001187884e-13,"4","SURF1"
"KRBOX4",1.66231349534811e-17,0.318686176936036,0.44,0.227,3.25929807032904e-13,"4","KRBOX4"
"FAM213B2",1.68846215571619e-17,0.338500719601498,0.662,0.391,3.31056774871273e-13,"4","FAM213B"
"ABCG4",1.69794829685214e-17,0.268446943084294,0.33,0.148,3.32916722563798e-13,"4","ABCG4"
"HYAL12",1.70286806400618e-17,0.945556913546167,0.301,0.131,3.33881341309693e-13,"4","HYAL1"
"CCDC632",1.70608147145369e-17,0.358111356571601,0.585,0.323,3.34511394107925e-13,"4","CCDC63"
"IL2RG1",1.72370159694531e-17,0.634170061653965,0.378,0.183,3.37966172113068e-13,"4","IL2RG"
"ASB62",1.72900521422848e-17,0.498528860904722,0.497,0.264,3.39006052353777e-13,"4","ASB6"
"HPRT12",1.78957853783489e-17,0.299266512393441,0.511,0.269,3.50882663913288e-13,"4","HPRT1"
"VMAC2",1.81467941336015e-17,0.395644721716313,0.824,0.48,3.55804192577524e-13,"4","VMAC"
"SPERT2",1.82236922365916e-17,0.481876056097466,0.489,0.258,3.57311933682851e-13,"4","SPERT"
"TMEM14A2",1.83674277368627e-17,0.596706096095806,0.429,0.216,3.60130155636667e-13,"4","TMEM14A"
"HIST1H2BK2",1.8370949116525e-17,0.418905974009667,0.619,0.347,3.60199199327705e-13,"4","HIST1H2BK"
"HYLS12",1.87093914827522e-17,0.406216878491484,0.639,0.359,3.66835038802322e-13,"4","HYLS1"
"ZBTB92",1.94668560146702e-17,0.508585274504753,0.489,0.262,3.81686645879639e-13,"4","ZBTB9"
"CLU2",1.98885901160659e-17,0.251635231054941,0.483,0.252,3.89955586405704e-13,"4","CLU"
"ICE22",2.04482996658339e-17,0.3493251719078,0.616,0.349,4.00929811548006e-13,"4","ICE2"
"NWD11",2.08143184959644e-17,0.324604598412582,0.568,0.318,4.08106342750374e-13,"4","NWD1"
"RBM222",2.08154973238754e-17,0.469270518578919,0.506,0.276,4.08129456029226e-13,"4","RBM22"
"CD1642",2.09126476749193e-17,0.469699839347584,0.73,0.428,4.10034282962143e-13,"4","CD164"
"KLHL33",2.18231181087436e-17,0.375178536453716,0.335,0.154,4.27885876758136e-13,"4","KLHL33"
"ZMIZ1",2.20482320261769e-17,0.287313142254336,0.997,0.755,4.3229968533725e-13,"4","ZMIZ1"
"MYSM12",2.21700107362903e-17,0.344607779761166,0.548,0.3,4.34687400506443e-13,"4","MYSM1"
"ZBTB8B",2.2269495358642e-17,0.477881839166841,0.287,0.121,4.36637995496893e-13,"4","ZBTB8B"
"SMIM51",2.26332155616387e-17,0.453358698095488,0.31,0.134,4.43769457517049e-13,"4","SMIM5"
"NSUN52",2.27515816966276e-17,0.802442989564406,0.33,0.148,4.46090262325777e-13,"4","NSUN5"
"TOMM72",2.29911876064261e-17,0.479950894752913,0.415,0.211,4.50788215399196e-13,"4","TOMM7"
"ASTE12",2.38032256750848e-17,0.497122711284549,0.54,0.29,4.66709845811387e-13,"4","ASTE1"
"CD2091",2.40208830222843e-17,0.844115473955823,0.276,0.115,4.70977453417929e-13,"4","CD209"
"FBXO302",2.41327168154806e-17,0.320206697234656,0.639,0.374,4.73170178601128e-13,"4","FBXO30"
"PROC1",2.41728285048565e-17,0.654017212032088,0.27,0.111,4.7395664849472e-13,"4","PROC"
"MTFR1L2",2.43081562228659e-17,0.351279836481826,0.574,0.316,4.76610019061731e-13,"4","MTFR1L"
"ACTR62",2.51008584228917e-17,0.390715834915275,0.611,0.355,4.92152531097637e-13,"4","ACTR6"
"ZNF7782",2.55022755412657e-17,0.520741853313795,0.44,0.227,5.00023116537596e-13,"4","ZNF778"
"METAP12",2.58579999017682e-17,0.276585873271155,0.795,0.457,5.06997804073969e-13,"4","METAP1"
"ATP1B12",2.73719041736578e-17,0.460220258031105,0.645,0.37,5.36680925132909e-13,"4","ATP1B1"
"CDCA72",2.73977892411315e-17,0.502790229786049,0.551,0.306,5.37188453650866e-13,"4","CDCA7"
"RBM31",2.77287032487724e-17,0.413273906613397,0.401,0.198,5.43676684598681e-13,"4","RBM3"
"PLA2G161",2.80507452203019e-17,0.453947579305675,0.429,0.219,5.49990961534459e-13,"4","PLA2G16"
"YJEFN32",2.82202760427241e-17,0.755058697752818,0.358,0.169,5.53314952369692e-13,"4","YJEFN3"
"TMEM106C2",2.85486132242498e-17,0.936460842867075,0.361,0.171,5.59752659487866e-13,"4","TMEM106C"
"AC138028.11",2.85844290326464e-17,0.501838258538736,0.324,0.144,5.60454900043097e-13,"4","AC138028.1"
"ITPA2",2.88000822340369e-17,0.592536117337491,0.5,0.266,5.64683212362761e-13,"4","ITPA"
"DPH32",2.93944061692848e-17,0.549747035475538,0.577,0.32,5.76336121761166e-13,"4","DPH3"
"SLC25A322",2.94694053874759e-17,0.300895461192722,0.719,0.406,5.7780663143224e-13,"4","SLC25A32"
"SMCO42",3.06560604290869e-17,0.287203512172149,0.858,0.51,6.01073376833106e-13,"4","SMCO4"
"GAMT1",3.06790695895441e-17,0.49173538172116,0.284,0.121,6.01524517442192e-13,"4","GAMT"
"CPT22",3.21956877636832e-17,0.499211498853152,0.5,0.268,6.31260849982536e-13,"4","CPT2"
"SRSF82",3.23629825461064e-17,0.544502221596817,0.602,0.342,6.34540998781509e-13,"4","SRSF8"
"CD681",3.26792235913767e-17,0.614348201341086,0.406,0.201,6.40741536956124e-13,"4","CD68"
"RFWD32",3.29634940366781e-17,0.357793020867137,0.688,0.401,6.46315227577147e-13,"4","RFWD3"
"CCDC81",3.2995267547477e-17,0.282159931302351,0.284,0.118,6.46938210803382e-13,"4","CCDC81"
"COCH1",3.3231514657694e-17,0.368999902903726,0.398,0.201,6.51570307893406e-13,"4","COCH"
"COASY1",3.35389011802991e-17,0.512330931639872,0.361,0.172,6.57597235442125e-13,"4","COASY"
"ARAF2",3.35868391146444e-17,0.438551264216843,0.526,0.287,6.58537154520832e-13,"4","ARAF"
"PGLYRP21",3.36017392952585e-17,0.598609736248032,0.327,0.148,6.58829302362134e-13,"4","PGLYRP2"
"SELK2",3.42939232412868e-17,0.486680624676866,0.622,0.355,6.72400952991911e-13,"4","SELK"
"DHX292",3.49958185797073e-17,0.323621445148696,0.591,0.331,6.86163014892321e-13,"4","DHX29"
"IL52",3.55844206760719e-17,0.426553191269445,0.52,0.282,6.97703736195742e-13,"4","IL5"
"PPDPF2",3.57906084779053e-17,0.58490430107761,0.449,0.236,7.01746460426289e-13,"4","PPDPF"
"TRIM612",3.63952818713433e-17,0.62661979096158,0.457,0.236,7.13602291651429e-13,"4","TRIM61"
"SLC32A11",3.70443767418328e-17,0.468518076339999,0.233,0.088,7.26329094777115e-13,"4","SLC32A1"
"DDX242",3.86808643563519e-17,0.413668197166646,0.611,0.338,7.58415707434991e-13,"4","DDX24"
"PTPRH",3.88273123463811e-17,0.435386208666587,0.29,0.124,7.61287113175494e-13,"4","PTPRH"
"ATP6V1D2",3.88458667724269e-17,0.251917631025967,0.679,0.39,7.61650909806975e-13,"4","ATP6V1D"
"ANKRD45",4.04156739328029e-17,0.572510158394207,0.284,0.121,7.92430118800466e-13,"4","ANKRD45"
"STRADB2",4.10220927325511e-17,0.295413429762583,0.727,0.433,8.04320172207129e-13,"4","STRADB"
"SRRM52",4.11827669573867e-17,0.273367909260949,0.571,0.322,8.07470511733482e-13,"4","SRRM5"
"NRBF22",4.26957066357657e-17,0.44626885088987,0.634,0.357,8.37134720007458e-13,"4","NRBF2"
"DTD22",4.27039509405864e-17,0.396902699262816,0.514,0.276,8.37296366092078e-13,"4","DTD2"
"TUBGCP32",4.31937066269907e-17,0.264798298566941,0.73,0.43,8.46899005835406e-13,"4","TUBGCP3"
"NRTN1",4.34516310774582e-17,0.990117231518509,0.19,0.065,8.51956130535722e-13,"4","NRTN"
"RP11-178C3.12",4.37773731593882e-17,0.508467094823924,0.429,0.222,8.58342955536124e-13,"4","RP11-178C3.1"
"ZNF3942",4.4033350713498e-17,0.399016159167954,0.497,0.262,8.63361907439555e-13,"4","ZNF394"
"POMK2",4.44512171393798e-17,0.469041555773973,0.571,0.309,8.7155501445182e-13,"4","POMK"
"ANKRD11",4.46683163282785e-17,0.272224419091665,0.997,0.706,8.75811678248557e-13,"4","ANKRD11"
"FCRL41",4.48888815882998e-17,0.339111196596976,0.571,0.327,8.80136301301795e-13,"4","FCRL4"
"UEVLD",4.51653233082631e-17,0.291276540160476,0.486,0.264,8.85556494105115e-13,"4","UEVLD"
"TTLL2",4.54521637333461e-17,0.475030305323853,0.318,0.142,8.91180574319717e-13,"4","TTLL2"
"ZNF5441",4.56520751503383e-17,0.336970829209142,0.5,0.269,8.95100237472683e-13,"4","ZNF544"
"BORCS71",4.5888888800276e-17,0.375468874022834,0.44,0.223,8.99743442707011e-13,"4","BORCS7"
"ZNF6212",4.59291955115155e-17,0.524472754291307,0.562,0.315,9.00533736394285e-13,"4","ZNF621"
"SLC22A18AS2",4.60496513423727e-17,0.292995992888532,0.676,0.402,9.02895513869902e-13,"4","SLC22A18AS"
"LRRC572",4.65981203382927e-17,0.459560169253601,0.429,0.222,9.13649345472905e-13,"4","LRRC57"
"FKBP32",4.68137652293137e-17,0.385503072791065,0.668,0.4,9.17877494851154e-13,"4","FKBP3"
"TICAM22",4.7237448766223e-17,0.473375973457712,0.625,0.359,9.26184657959335e-13,"4","TICAM2"
"ADI12",4.76303680587696e-17,0.350478680596534,0.574,0.321,9.33888626528297e-13,"4","ADI1"
"ACKR31",4.76938741880491e-17,0.390949212364562,0.56,0.31,9.35133791205079e-13,"4","ACKR3"
"NUGGC2",4.78579059096122e-17,0.30425909734996,0.616,0.36,9.38349961169766e-13,"4","NUGGC"
"MAT2B2",4.79401943167792e-17,0.410843076133702,0.69,0.401,9.3996338996909e-13,"4","MAT2B"
"SMIM12",4.89238196250238e-17,0.41635831735215,0.494,0.27,9.59249331387842e-13,"4","SMIM1"
"LTV12",4.90376606561978e-17,0.403472999476585,0.537,0.3,9.6148141248607e-13,"4","LTV1"
"GPATCH12",4.92549367360389e-17,0.29320871627712,0.466,0.246,9.65741544583514e-13,"4","GPATCH1"
"IFI352",4.93824105891177e-17,0.790314499207478,0.406,0.204,9.68240924420831e-13,"4","IFI35"
"CALHM1",5.06655669802549e-17,0.377584572834698,0.227,0.084,9.93399771781859e-13,"4","CALHM1"
"CXorf40A2",5.0793974818786e-17,0.340028711642758,0.688,0.407,9.95917464271937e-13,"4","CXorf40A"
"SEPT4",5.103292247432e-17,0.349014938914433,0.403,0.204,1.00060251095399e-12,"4","SEPT4"
"LTA4H2",5.19507239859757e-17,0.306299937211692,0.668,0.398,1.01859784519302e-12,"4","LTA4H"
"PGGT1B2",5.2050218914668e-17,0.320901059238024,0.699,0.395,1.0205486422599e-12,"4","PGGT1B"
"PNMA12",5.34249487878481e-17,0.696768993424072,0.483,0.264,1.04750297088334e-12,"4","PNMA1"
"ERVMER34-12",5.40522675431584e-17,0.389097700749466,0.44,0.223,1.05980280971871e-12,"4","ERVMER34-1"
"MRS22",5.49645005607147e-17,0.706700772078582,0.44,0.229,1.07768896249393e-12,"4","MRS2"
"NKG71",5.50821011987259e-17,0.997189465844931,0.264,0.109,1.07999475820342e-12,"4","NKG7"
"POP42",5.5934387733057e-17,0.44231652060234,0.531,0.292,1.09670554028205e-12,"4","POP4"
"CNN12",5.60465875246907e-17,0.733975805850828,0.259,0.105,1.09890544159661e-12,"4","CNN1"
"RPUSD2",5.64401025213077e-17,0.350909878534649,0.372,0.179,1.10662109013528e-12,"4","RPUSD2"
"GPR20",5.91507201945362e-17,0.4277476750666,0.267,0.109,1.15976817085427e-12,"4","GPR20"
"PMPCB2",5.92412611336873e-17,0.369940609613492,0.517,0.276,1.16154340704821e-12,"4","PMPCB"
"RNF143",6.00878649336322e-17,0.331199704867199,0.722,0.431,1.17814276775373e-12,"4","RNF14"
"IFT522",6.32162751395284e-17,0.410478868844794,0.54,0.3,1.23948150666073e-12,"4","IFT52"
"ZNF5642",6.52597717249645e-17,0.312057704900598,0.628,0.357,1.27954834421138e-12,"4","ZNF564"
"AC004381.62",6.61372475594335e-17,0.354251610732512,0.585,0.334,1.29675301289781e-12,"4","AC004381.6"
